0   0
625	0,11
626	0,11
627	0,11
628	0,11
629	0,11
630	0,11
631	0,11
632	0,11
633	0,11
634	0,11
635	0,11
636	0,11
637	0,11
638	0,11
639	0,11
640	0,11
641	0,11
642	0,11
643	0,11
644	0,11
645	0,11
646	0,11
647	0,11
648	0,11
649	0,11
650	0,11
651	0,11
652	0,11
653	0
654	0,11
655	0,11
656	0,11
657	0,11
658	0,11
659	0,11
660	0,11
661	0,11
662	0,11
663	0,11
664	0,11
665	0,11
666	0,11
667	0,11
668	0
669	0
670	0
671	0,11
672	0,11
673	0,11
674	0,11
675	0,11
676	0,11
677	0,11
678	0
679	0,11
680	0,11
681	0,11
682	0
683	0,11
684	0,11
685	0,11
686	0
687	0,11
688	0,11
689	0,11
690	0,11
691	0,11
692	0,11
693	0,11
694	0,11
695	0,11
696	0,11
697	0,11
698	0
699	0,11
700	0,11
701	0,11
702	0,11
703	0
704	0
705	0
706	0,11
707	0,11
708	0,11
709	0,11
710	0,11
711	0
712	0,11
713	0,11
714	0,11
715	0,11
716	0,11
717	0,11
718	0,11
719	0,11
720	0,11
721	0,11
722	0,11
723	0
724	0,11
725	0,11
726	0,11
727	0,11
728	0,11
729	0,11
730	0,11
731	0,11
732	0
733	0,11
734	0,11
735	0
736	0,11
737	0,11
738	0,11
739	0,11
740	0,11
741	0,11
742	0,11
743	0,11
744	0,11
745	0,11
746	0
747	0,11
748	0
749	0,11
750	0,11
751	0
752	0,11
753	0,11
754	0,11
755	0
756	0,11
757	0,11
758	0,11
759	0,11
760	0,11
761	0
762	0,11
763	0
764	0,11
765	0,11
766	0,11
767	0,11
768	0
769	0,11
770	0,11
771	0,11
772	0,11
773	0,11
774	0,11
775	0,11
776	0,11
777	0,11
778	0,11
779	0,11
780	0,11
781	0,11
782	0,11
783	0,11
784	0
785	0
786	0,11
787	0,11
788	0
789	0,11
790	0,11
791	0
792	0,11
793	0,11
794	0,11
795	0,11
796	0,11
797	0,11
798	0,11
799	0,11
800	0,11
801	0,11
802	0,11
803	0,11
804	0,11
805	0,11
806	0,11
807	0,11
808	0,11
809	0,11
810	0,11
811	0,11
812	0
813	0,11
814	0,11
815	0,11
816	0
817	0,11
818	0,11
819	0,11
820	0,11
821	0,11
822	0,11
823	0,11
824	0,11
825	0,11
826	0
827	0,11
828	0,11
829	0,11
830	0,11
831	0,11
832	0,11
833	0,11
834	0,11
835	0
836	0,11
837	0,11
838	0,11
839	0,11
840	0,11
841	0,11
842	0,11
843	0,11
844	0,11
845	0
846	0,11
847	0,11
848	0,11
849	0,11
850	0,11
851	0,11
852	0
853	0,11
854	0,11
855	0
856	0,11
857	0,11
858	0,11
859	0
860	0,11
861	0,11
862	0,11
863	0,11
864	0,11
865	0,11
866	0
867	0,11
868	0,11
869	0,11
870	0
871	0,11
872	0,11
873	0
874	0,11
875	0,11
876	0,11
877	0,11
878	0,11
879	0,11
880	0,11
881	0
882	0,11
883	0,11
884	0
885	0,11
886	0,11
887	0,11
888	0,11
889	0,11
890	0,11
891	0,11
892	0
893	0
894	0,11
895	0
896	0,11
897	0,11
898	0,11
899	0,11
900	0,11
901	0,11
902	0,11
903	0,11
904	0,11
905	0,11
906	0,11
907	0,11
908	0,11
909	0,11
910	0,11
911	0,11
912	0,11
913	0,11
914	0,11
915	0,11
916	0,11
917	0
918	0,11
919	0
920	0,11
921	0,11
922	0,11
923	0,11
924	0
925	0,11
926	0
927	0,11
928	0,11
929	0,11
930	0,11
931	0
932	0,11
933	0
934	0
935	0,11
936	0,11
937	0,11
938	0
939	0
940	0,11
941	0,11
942	0,11
943	0
944	0,11
945	0,11
946	0,11
947	0,11
948	0,11
949	0,11
950	0,11
951	0
952	0,11
953	0
954	0,11
955	0,11
956	0
957	0,11
958	0,11
959	0
960	0,11
961	0,11
962	0,11
963	0,11
964	0,11
965	0,11
966	0
967	0
968	0,11
969	0,11
970	0,11
971	0,11
972	0
973	0,11
974	0
975	0,11
976	0,11
977	0,11
978	0,11
979	0
980	0,11
981	0,11
982	0,11
983	0,11
984	0,11
985	0,11
986	0,11
987	0
988	0,11
989	0,11
990	0,11
991	0
992	0,11
993	0,11
994	0,11
995	0,11
996	0,11
997	0,11
998	0,11
999	0,11
1000	0
1001	0,11
1002	0,11
1003	0,11
1004	0,11
1005	0,11
1006	0,11
1007	0,11
1008	0,11
1009	0,11
1010	0,11
1011	0,11
1012	0
1013	0,11
1014	0,11
1015	0,11
1016	0,11
1017	0,11
1018	0,11
1019	0,11
1020	0,11
1021	0,11
1022	0,11
1023	0,11
1024	0,11
1025	0,11
1026	0,11
1027	0,11
1028	0,11
1029	0,11
1030	0
1031	0,11
1032	0,11
1033	0,11
1034	0,11
1035	0,11
1036	0,11
1037	0,11
1038	0,11
1039	0,11
1040	0,11
1041	0,11
1042	0,11
1043	0,11
1044	0,11
1045	0,11
1046	0
1047	0,11
1048	0,11
1049	0,11
1050	0,11
1051	0,11
1052	0
1053	0,11
1054	0
1055	0
1056	0,11
1057	0,11
1058	0
1059	0,11
1060	0,11
1061	0,11
1062	0
1063	0,11
1064	0,11
1065	0,11
1066	0,11
1067	0,11
1068	0
1069	0,11
1070	0,11
1071	0
1072	0,11
1073	0,11
1074	0,11
1075	0,11
1076	0,11
1077	0,11
1078	0,11
1079	0,11
1080	0
1081	0,11
1082	0,11
1083	0,11
1084	0
1085	0,11
1086	0,11
1087	0,11
1088	0,11
1089	0,11
1090	0,11
1091	0,11
1092	0
1093	0
1094	0,11
1095	0,11
1096	0,11
1097	0
1098	0,11
1099	0,11
1100	0,11
1101	0,11
1102	0,11
1103	0,11
1104	0,11
1105	0,11
1106	0,11
1107	0,11
1108	0,11
1109	0,11
1110	0,11
1111	0,11
1112	0,11
1113	0,11
1114	0,11
1115	0
1116	0,11
1117	0,11
1118	0,11
1119	0,11
1120	0,11
1121	0,11
1122	0,11
1123	0,11
1124	0,11
1125	0,11
1126	0,11
1127	0,11
1128	0,11
1129	0,11
1130	0,11
1131	0,11
1132	0
1133	0,11
1134	0
1135	0,11
1136	0,11
1137	0,11
1138	0
1139	0,11
1140	0
1141	0,11
1142	0,11
1143	0,11
1144	0,11
1145	0,11
1146	0
1147	0,11
1148	0
1149	0,11
1150	0,11
1151	0,11
1152	0,11
1153	0,11
1154	0,11
1155	0,11
1156	0,11
1157	0,11
1158	0,11
1159	0,11
1160	0
1161	0,11
1162	0,11
1163	0,11
1164	0
1165	0,11
1166	0,11
1167	0,11
1168	0,11
1169	0,11
1170	0,11
1171	0,11
1172	0,11
1173	0,11
1174	0,11
1175	0,11
1176	0,11
1177	0,11
1178	0,11
1179	0,11
1180	0,11
1181	0,11
1182	0,11
1183	0,11
1184	0,11
1185	0,11
1186	0
1187	0,11
1188	0,11
1189	0
1190	0,11
1191	0,11
1192	0,11
1193	0
1194	0,11
1195	0,11
1196	0,11
1197	0,11
1198	0,11
1199	0
1200	0,11
1201	0
1202	0,11
1203	0,11
1204	0
1205	0,11
1206	0
1207	0,11
1208	0,11
1209	0,11
1210	0,11
1211	0,11
1212	0,11
1213	0
1214	0,11
1215	0,11
1216	0,11
1217	0,11
1218	0,11
1219	0,11
1220	0,11
1221	0,11
1222	0,11
1223	0,11
1224	0,11
1225	0,11
1226	0,11
1227	0,11
1228	0,11
1229	0,11
1230	0,11
1231	0
1232	0,11
1233	0,11
1234	0,11
1235	0,11
1236	0,11
1237	0,11
1238	0,11
1239	0,11
1240	0,11
1241	0,11
1242	0,11
1243	0,11
1244	0
1245	0,11
1246	0,11
1247	0,11
1248	0,11
1249	0,11
1250	0,11
1251	0,11
1252	0
1253	0,11
1254	0,11
1255	0,11
1256	0,11
1257	0
1258	0,11
1259	0,11
1260	0,11
1261	0,11
1262	0,11
1263	0,11
1264	0,11
1265	0,11
1266	0,11
1267	0
1268	0,11
1269	0,11
1270	0
1271	0,11
1272	0
1273	0,11
1274	0,11
1275	0,11
1276	0,11
1277	0
1278	0,11
1279	0,11
1280	0,11
1281	0
1282	0
1283	0,11
1284	0,11
1285	0,11
1286	0,11
1287	0,11
1288	0,11
1289	0,11
1290	0,11
1291	0
1292	0
1293	0,11
1294	0,11
1295	0,11
1296	0,11
1297	0,11
1298	0,11
1299	0,11
1300	0,11
1301	0
1302	0
1303	0
1304	0
1305	0,11
1306	0,11
1307	0,11
1308	0,11
1309	0,11
1310	0,11
1311	0,11
1312	0,11
1313	0,11
1314	0
1315	0,11
1316	0
1317	0,11
1318	0,11
1319	0,11
1320	0,11
1321	0,11
1322	0,11
1323	0,11
1324	0,11
1325	0,11
1326	0,11
1327	0,11
1328	0,11
1329	0,11
1330	0,11
1331	0,11
1332	0,11
1333	0,11
1334	0,11
1335	0,11
1336	0
1337	0,11
1338	0,11
1339	0,11
1340	0,11
1341	0,11
1342	0,11
1343	0
1344	0,11
1345	0,11
1346	0
1347	0,11
1348	0
1349	0,11
1350	0
1351	0,11
1352	0,11
1353	0,11
1354	0,11
1355	0,11
1356	0
1357	0
1358	0,11
1359	0,11
1360	0,11
1361	0
1362	0,11
1363	0
1364	0
1365	0,11
1366	0
1367	0,11
1368	0,11
1369	0,11
1370	0
1371	0,11
1372	0,11
1373	0,11
1374	0,11
1375	0,11
1376	0,11
1377	0
1378	0,11
1379	0,11
1380	0,11
1381	0,11
1382	0,11
1383	0,11
1384	0,11
1385	0,11
1386	0
1387	0,11
1388	0,11
1389	0,11
1390	0,11
1391	0,11
1392	0,11
1393	0
1394	0,11
1395	0,11
1396	0,11
1397	0,11
1398	0,11
1399	0,11
1400	0,11
1401	0,11
1402	0,11
1403	0,11
1404	0,11
1405	0
1406	0,11
1407	0,11
1408	0
1409	0,11
1410	0,11
1411	0,11
1412	0,11
1413	0,11
1414	0,11
1415	0,11
1416	0,11
1417	0,11
1418	0,11
1419	0,11
1420	0,11
1421	0,11
1422	0,11
1423	0,11
1424	0,11
1425	0
1426	0,11
1427	0,11
1428	0,11
1429	0,11
1430	0,11
1431	0,11
1432	0,11
1433	0,11
1434	0,11
1435	0,11
1436	0
1437	0,11
1438	0,11
1439	0
1440	0,11
1441	0,11
1442	0,11
1443	0,11
1444	0,11
1445	0
1446	0,11
1447	0,11
1448	0,11
1449	0,11
1450	0
1451	0
1452	0,11
1453	0
1454	0,11
1455	0,11
1456	0,11
1457	0,11
1458	0,11
1459	0,11
1460	0
1461	0,11
1462	0,11
1463	0
1464	0
1465	0,11
1466	0,11
1467	0
1468	0,11
1469	0,11
1470	0,11
1471	0,11
1472	0,11
1473	0,11
1474	0,11
1475	0,11
1476	0,11
1477	0,11
1478	0,11
1479	0,11
1480	0,11
1481	0,11
1482	0
1483	0,11
1484	0,11
1485	0,11
1486	0
1487	0,11
1488	0,11
1489	0,11
1490	0
1491	0
1492	0,11
1493	0
1494	0,11
1495	0,11
1496	0,11
1497	0,11
1498	0,11
1499	0,11
1500	0,11
1501	0,11
1502	0
1503	0,11
1504	0,11
1505	0,11
1506	0,11
1507	0,11
1508	0,11
1509	0
1510	0,11
1511	0,11
1512	0,11
1513	0
1514	0,11
1515	0,11
1516	0
1517	0,11
1518	0,11
1519	0,11
1520	0,11
1521	0,11
1522	0,11
1523	0,11
1524	0,11
1525	0,11
1526	0
1527	0,11
1528	0,11
1529	0,11
1530	0,11
1531	0
1532	0,11
1533	0
1534	0,11
1535	0,11
1536	0,11
1537	0
1538	0,11
1539	0,11
1540	0,11
1541	0,11
1542	0,11
1543	0
1544	0,11
1545	0,11
1546	0,11
1547	0,11
1548	0,11
1549	0,11
1550	0,11
1551	0,11
1552	0,11
1553	0,11
1554	0,11
1555	0,11
1556	0,11
1557	0,11
1558	0,11
1559	0,11
1560	0,11
1561	0,11
1562	0
1563	0,11
1564	0,11
1565	0,11
1566	0,11
1567	0
1568	0,11
1569	0,11
1570	0,11
1571	0,11
1572	0,11
1573	0,11
1574	0,11
1575	0,11
1576	0,11
1577	0
1578	0,11
1579	0,11
1580	0,11
1581	0,11
1582	0
1583	0,11
1584	0,11
1585	0,11
1586	0,11
1587	0,11
1588	0,11
1589	0,11
1590	0,11
1591	0,11
1592	0
1593	0,11
1594	0,11
1595	0,11
1596	0,11
1597	0
1598	0,11
1599	0,11
1600	0,11
1601	0,11
1602	0
1603	0,11
1604	0,11
1605	0,11
1606	0,11
1607	0,11
1608	0,11
1609	0,11
1610	0,11
1611	0,11
1612	0
1613	0,11
1614	0,11
1615	0
1616	0,11
1617	0,11
1618	0
1619	0,11
1620	0,11
1621	0,11
1622	0,11
1623	0,11
1624	0,11
1625	0,11
1626	0,11
1627	0,11
1628	0,11
1629	0,11
1630	0,11
1631	0,11
1632	0
1633	0,11
1634	0
1635	0,11
1636	0,11
1637	0
1638	0,11
1639	0,11
1640	0,11
1641	0,11
1642	0,11
1643	0
1644	0,11
1645	0,11
1646	0,11
1647	0,11
1648	0,11
1649	0,11
1650	0,11
1651	0,11
1652	0,11
1653	0
1654	0,11
1655	0,11
1656	0,11
1657	0,11
1658	0,11
1659	0,11
1660	0
1661	0,11
1662	0,11
1663	0,11
1664	0,11
1665	0,11
1666	0,11
1667	0
1668	0,11
1669	0,11
1670	0,11
1671	0,11
1672	0,11
1673	0,11
1674	0,11
1675	0,11
1676	0,11
1677	0,11
1678	0
1679	0,11
1680	0,11
1681	0,11
1682	0,11
1683	0
1684	0,11
1685	0,11
1686	0,11
1687	0,11
1688	0
1689	0,11
1690	0,11
1691	0
1692	0
1693	0,11
1694	0,11
1695	0,11
1696	0,11
1697	0,11
1698	0,11
1699	0,11
1700	0,11
1701	0,11
1702	0,11
1703	0,11
1704	0
1705	0
1706	0,11
1707	0
1708	0
1709	0
1710	0,11
1711	0,11
1712	0,11
1713	0,11
1714	0,11
1715	0,11
1716	0,11
1717	0,11
1718	0,11
1719	0
1720	0,11
1721	0,11
1722	0,11
1723	0
1724	0,11
1725	0,11
1726	0,11
1727	0,11
1728	0,11
1729	0,11
1730	0,11
1731	0,11
1732	0
1733	0,11
1734	0,11
1735	0,11
1736	0,11
1737	0,11
1738	0
1739	0,11
1740	0,11
1741	0
1742	0,11
1743	0,11
1744	0,11
1745	0,11
1746	0,11
1747	0,11
1748	0,11
1749	0,11
1750	0,11
1751	0,11
1752	0,11
1753	0
1754	0,11
1755	0,11
1756	0,11
1757	0,11
1758	0,11
1759	0,11
1760	0,11
1761	0,11
1762	0,11
1763	0,11
1764	0,11
1765	0,11
1766	0
1767	0,11
1768	0,11
1769	0,11
1770	0,11
1771	0,11
1772	0
1773	0
1774	0,11
1775	0
1776	0,11
1777	0,11
1778	0
1779	0,11
1780	0,11
1781	0,11
1782	0
1783	0,11
1784	0,11
1785	0,11
1786	0,11
1787	0,11
1788	0,11
1789	0
1790	0,11
1791	0,11
1792	0,11
1793	0,11
1794	0,11
1795	0,11
1796	0,11
1797	0,11
1798	0,11
1799	0,11
1800	0,11
1801	0,11
1802	0,11
1803	0,11
1804	0,11
1805	0
1806	0,11
1807	0,11
1808	0,11
1809	0,11
1810	0,11
1811	0,11
1812	0,11
1813	0,11
1814	0,11
1815	0
1816	0,11
1817	0
1818	0,11
1819	0,11
1820	0
1821	0
1822	0,11
1823	0,11
1824	0
1825	0,11
1826	0
1827	0,11
1828	0,11
1829	0,11
1830	0,11
1831	0,11
1832	0,11
1833	0,11
1834	0,11
1835	0,11
1836	0,11
1837	0
1838	0,11
1839	0,11
1840	0,11
1841	0,11
1842	0
1843	0,11
1844	0,11
1845	0,11
1846	0,11
1847	0
1848	0,11
1849	0,11
1850	0
1851	0,11
1852	0,11
1853	0,11
1854	0,11
1855	0,11
1856	0,11
1857	0
1858	0,11
1859	0,11
1860	0
1861	0,11
1862	0,11
1863	0,11
1864	0,11
1865	0,11
1866	0,11
1867	0,11
1868	0,11
1869	0,11
1870	0,11
1871	0,11
1872	0,11
1873	0,11
1874	0,11
1875	0,11
1876	0,11
1877	0
1878	0,11
1879	0,11
1880	0
1881	0,11
1882	0,11
1883	0,11
1884	0,11
1885	0
1886	0,11
1887	0,11
1888	0,11
1889	0,11
1890	0,11
1891	0
1892	0,11
1893	0,11
1894	0
1895	0,11
1896	0,11
1897	0,11
1898	0,11
1899	0,11
1900	0,11
1901	0,11
1902	0,11
1903	0
1904	0
1905	0,11
1906	0
1907	0
1908	0,11
1909	0,11
1910	0,11
1911	0
1912	0,11
1913	0,11
1914	0,11
1915	0,11
1916	0,11
1917	0,11
1918	0,11
1919	0,11
1920	0,11
1921	0,11
1922	0
1923	0,11
1924	0
1925	0,11
1926	0,11
1927	0,11
1928	0,11
1929	0
1930	0,11
1931	0
1932	0,11
1933	0
1934	0,11
1935	0
1936	0,11
1937	0
1938	0,11
1939	0,11
1940	0,11
1941	0,11
1942	0,11
1943	0,11
1944	0
1945	0,11
1946	0,11
1947	0
1948	0,11
1949	0,11
1950	0,11
1951	0,11
1952	0,11
1953	0,11
1954	0
1955	0,11
1956	0,11
1957	0,11
1958	0
1959	0,11
1960	0,11
1961	0
1962	0,11
1963	0,11
1964	0,11
1965	0
1966	0
1967	0,11
1968	0,11
1969	0,11
1970	0,11
1971	0,11
1972	0,11
1973	0,11
1974	0,11
1975	0,11
1976	0,11
1977	0,11
1978	0
1979	0,11
1980	0,11
1981	0,11
1982	0,11
1983	0,11
1984	0,11
1985	0,11
1986	0,11
1987	0,11
1988	0,11
1989	0
1990	0,11
1991	0,11
1992	0,11
1993	0,11
1994	0,11
1995	0,11
1996	0,11
1997	0,11
1998	0,11
1999	0,11
2000	0,11
2001	0,11
2002	0
2003	0,11
2004	0,11
2005	0,11
2006	0
2007	0,11
2008	0,11
2009	0,11
2010	0,11
2011	0,11
2012	0,11
2013	0,11
2014	0,11
2015	0,11
2016	0,11
2017	0,11
2018	0,11
2019	0,11
2020	0,11
2021	0,11
2022	0,11
2023	0,11
2024	0,11
2025	0,11
2026	0,11
2027	0,11
2028	0,11
2029	0,11
2030	0,11
2031	0,11
2032	0,11
2033	0,11
2034	0,11
2035	0
2036	0,11
2037	0
2038	0,11
2039	0,11
2040	0,11
2041	0,11
2042	0,11
2043	0
2044	0
2045	0,11
2046	0,11
2047	0
2048	0,11
2049	0
2050	0,11
2051	0,11
2052	0,11
2053	0,11
2054	0,11
2055	0,11
2056	0,11
2057	0,11
2058	0,11
2059	0,11
2060	0
2061	0,11
2062	0,11
2063	0,11
2064	0,11
2065	0,11
2066	0
2067	0,11
2068	0,11
2069	0,11
2070	0,11
2071	0
2072	0,11
2073	0,11
2074	0,11
2075	0,11
2076	0,11
2077	0,11
2078	0
2079	0,11
2080	0,11
2081	0,11
2082	0
2083	0,11
2084	0,11
2085	0,11
2086	0,11
2087	0,11
2088	0,11
2089	0,11
2090	0,11
2091	0,11
2092	0,11
2093	0,11
2094	0,11
2095	0
2096	0,11
2097	0,11
2098	0,11
2099	0,11
2100	0,11
2101	0,11
2102	0,11
2103	0,11
2104	0,11
2105	0,11
2106	0,11
2107	0,11
2108	0,11
2109	0
2110	0,11
2111	0,11
2112	0,11
2113	0,11
2114	0,11
2115	0,11
2116	0,11
2117	0,11
2118	0,11
2119	0,11
2120	0,11
2121	0,11
2122	0
2123	0
2124	0,11
2125	0,11
2126	0,11
2127	0,11
2128	0
2129	0,11
2130	0,11
2131	0,11
2132	0
2133	0,11
2134	0
2135	0
2136	0
2137	0,11
2138	0,11
2139	0,11
2140	0,11
2141	0,11
2142	0,11
2143	0,11
2144	0,11
2145	0
2146	0,11
2147	0
2148	0,11
2149	0,11
2150	0,11
2151	0,11
2152	0,11
2153	0,11
2154	0,11
2155	0,11
2156	0,11
2157	0,11
2158	0,11
2159	0,11
2160	0,11
2161	0,11
2162	0,11
2163	0
2164	0,11
2165	0,11
2166	0
2167	0,11
2168	0,11
2169	0,11
2170	0,11
2171	0,11
2172	0,11
2173	0
2174	0,11
2175	0,11
2176	0,11
2177	0
2178	0,11
2179	0,11
2180	0
2181	0,11
2182	0,11
2183	0,11
2184	0,11
2185	0,11
2186	0,11
2187	0
2188	0,11
2189	0
2190	0
2191	0,11
2192	0
2193	0,11
2194	0,11
2195	0
2196	0,11
2197	0,11
2198	0,11
2199	0,11
2200	0,11
2201	0,11
2202	0,11
2203	0,11
2204	0,11
2205	0
2206	0,11
2207	0,11
2208	0,11
2209	0,11
2210	0,11
2211	0,11
2212	0,11
2213	0,11
2214	0,11
2215	0,11
2216	0
2217	0,11
2218	0,11
2219	0,11
2220	0,11
2221	0,11
2222	0,11
2223	0,11
2224	0,11
2225	0,11
2226	0,11
2227	0,11
2228	0,11
2229	0,11
2230	0,11
2231	0,11
2232	0,11
2233	0,11
2234	0
2235	0,11
2236	0,11
2237	0,11
2238	0
2239	0
2240	0,11
2241	0,11
2242	0
2243	0,11
2244	0
2245	0,11
2246	0,11
